"Genes","YG_2h_prob","YG_2h_l2fc","YG_2h_sig","YG_training_prob","YG_training_l2fc","YG_training_sig","Old_2h_prob","Old_2h_l2fc","Old_2h_sig","Old_training_prob","Old_training_l2fc","Old_training_sig"
"8802",0.7876117181151,-0.030238353642094,"FALSE",0.950402509548672,0.374859351532459,"TRUE",0.708441115298261,-0.0324535137331237,"FALSE",0.766786275890356,0.287878285812596,"FALSE"
"3490",0.728058023932823,0.404611079486216,"FALSE",0.991591963587287,1.17673457816002,"TRUE",0.710401050405126,-0.0681839739943982,"FALSE",0.651254664906855,0.558635961236123,"FALSE"
"8803",0.777986731938578,-0.0831289546474056,"FALSE",0.88825134918511,0.31245172936798,"TRUE",0.577586195800586,0.0445142345546385,"FALSE",0.548241188151824,0.214042627188262,"FALSE"
"7392",0.701454896730917,0.0778353053238853,"FALSE",0.958905011667762,0.196729976048178,"TRUE",0.719496295672256,-0.0415189272406133,"FALSE",0.41148822825159,0.102743458962541,"FALSE"
"25813",0.761673506200683,-0.0845526442250353,"FALSE",0.911549757519984,0.220079676912961,"TRUE",0.421117176290366,0.0967125823771878,"FALSE",0.313588395283634,0.130658651368125,"FALSE"
"103344718",0.744141058239099,0.077430746707991,"FALSE",0.990012521967416,0.824071232727096,"TRUE",0.567146380364879,-0.226200603374028,"FALSE",0.626198256782374,0.411837121912536,"FALSE"
"9556",0.687917837466262,-0.0958813171880734,"FALSE",0.851460963072901,0.193778278540313,"TRUE",0.697532842359866,-0.0113202753970107,"FALSE",0.763652797004235,0.312407824850397,"FALSE"
"8404",0.704182825554128,0.15728958735807,"FALSE",0.999997019367687,0.816497630053499,"TRUE",0.704299709253315,-0.047860924453741,"FALSE",0.380872874421657,0.209154738541338,"FALSE"
"515",0.702048265124157,-0.142946868963915,"FALSE",0.954325104914286,0.473843688704871,"TRUE",0.648369670316952,0.0149178869997827,"FALSE",0.766674130236294,0.337592596625989,"FALSE"
"4719",0.785309099283819,-0.0343866984018764,"FALSE",0.960235735546497,0.450347537306895,"TRUE",0.576904451199296,0.039236579518929,"FALSE",0.652198073096585,0.260035629253273,"FALSE"
"65018",0.787509528588162,-0.0666113761596278,"FALSE",0.835135720636839,0.242477819678385,"TRUE",0.721155841861573,-0.0494686762642999,"FALSE",0.674209706615758,0.243059592563874,"FALSE"
"64208",0.733884592352773,-0.0840795479672161,"FALSE",0.826004075023357,-0.280700050798424,"TRUE",0.654443821119895,0.00905029797136272,"FALSE",0.31914588197703,-0.118465290853908,"FALSE"
"100128731",0.771703262302275,-0.0691192272475917,"FALSE",0.828539715564703,0.147669414382503,"TRUE",0.622324140604496,-0.119462750335308,"FALSE",0.797776715489849,0.276185865943209,"FALSE"
"5714",0.72244925852134,0.0592737549000492,"FALSE",0.938956290399122,0.22926670703078,"TRUE",0.592589234009611,0.1607259276957,"FALSE",0.551030231355948,0.199190181983953,"FALSE"
"373156",0.646934341289965,-0.117631136661697,"FALSE",0.987416409014516,0.419603678196303,"TRUE",0.702825048339383,-0.0284550982047919,"FALSE",0.728586683688963,0.30763891566174,"FALSE"
"3030",0.703958650139886,0.0700706375585101,"FALSE",0.963654973457905,0.276316630210532,"TRUE",0.69897817823333,-0.0129623067940019,"FALSE",0.584380440094586,0.188218588895981,"FALSE"
"8615",0.779602610534862,-0.0913308806180734,"FALSE",0.818749925833481,-0.573673726102468,"TRUE",0.687366309343761,-0.00585102208911803,"FALSE",0.42979856495919,-0.242808613525725,"FALSE"
"4707",0.768581073047458,-0.0834408039713434,"FALSE",0.939479391036154,0.318905613527202,"TRUE",0.720376696733152,-0.0566631433798533,"FALSE",0.766653462449705,0.365075751524236,"FALSE"
"4967",0.770040077691047,-0.000176333172674152,"FALSE",0.812633035835493,0.128118819520846,"TRUE",0.689030703496511,-0.00555272706819769,"FALSE",0.487076629337262,0.139729648482408,"FALSE"
"118490",0.565196587425499,-0.322413712006766,"FALSE",0.885211566628743,0.431429640947165,"TRUE",0.553610309175694,0.0647520212605833,"FALSE",0.0684323164874382,0.0432001663593811,"FALSE"
"8402",0.786083892431416,-0.0310478719869222,"FALSE",0.955507786724721,0.384942345817835,"TRUE",0.672674067058347,0.00212444060842611,"FALSE",0.628409436486999,0.275240535262955,"FALSE"
"10989",0.770438224694137,-0.000913010223228283,"FALSE",0.95061183105645,0.384132668509247,"TRUE",0.673722928152319,0.0012857996294298,"FALSE",0.63089488984831,0.226788148966622,"FALSE"
"26472",0.752945203849119,-0.121996997815863,"FALSE",0.953890568583849,0.391973262799682,"TRUE",0.721104088730598,-0.0510287779722853,"FALSE",0.762125950756241,0.303598402450466,"FALSE"
"11240",0.771082960868247,-0.00291497589336194,"FALSE",0.814422300680941,0.241148512172863,"TRUE",0.699822820585601,-0.0230380476649206,"FALSE",0.674318016736203,0.433933215705149,"FALSE"
"5162",0.764675024751852,-0.108988719849325,"FALSE",0.952876728647614,0.432768541318563,"TRUE",0.536422725466574,0.06340879177565,"FALSE",0.74168626892836,0.280015456412907,"FALSE"
"79140",0.796451451483316,0.414507189412451,"FALSE",0.926129381836269,0.386289615632405,"TRUE",0.437813745844201,0.1913685811516,"FALSE",0.369619166480864,0.191045432972203,"FALSE"
"7431",0.779208564394027,0.560310788016158,"FALSE",0.991105350802884,1.21714986387545,"TRUE",0.587372234041878,-0.487709973837606,"FALSE",0.0385833494248163,-0.130355586258396,"FALSE"
"1738",0.770134989601877,-0.000460939663619151,"FALSE",0.953203269660316,0.437445017142542,"TRUE",0.711687216524486,-0.0384716289151875,"FALSE",0.459424296132265,0.149711677058833,"FALSE"
