"","TwoHour_mean","xBaseline_mean","theta","prob","log2FC","threshold"
"101930748",NA,NA,NA,NA,NA,NA
"283050",NA,NA,NA,NA,NA,NA
"440955",NA,NA,NA,NA,NA,NA
"693216",1.27,0.5,0.863362811549462,0.584732099053258,1.34482849699744,"FALSE"
"56120",NA,NA,NA,NA,NA,NA
"693174",NA,NA,NA,NA,NA,NA
"27164",NA,NA,NA,NA,NA,NA
"144448",NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA
"114131",NA,NA,NA,NA,NA,NA
"54329",NA,NA,NA,NA,NA,NA
"286256",NA,NA,NA,NA,NA,NA
"79170",NA,NA,NA,NA,NA,NA
"341346",NA,NA,NA,NA,NA,NA
"2557",NA,NA,NA,NA,NA,NA
"105377880",NA,NA,NA,NA,NA,NA
"693197",NA,NA,NA,NA,NA,NA
"677681",NA,NA,NA,NA,NA,NA
"11045",NA,NA,NA,NA,NA,NA
"728806",NA,NA,NA,NA,NA,NA
"101060301",NA,NA,NA,NA,NA,NA
"79192",NA,NA,NA,NA,NA,NA
"2871",NA,NA,NA,NA,NA,NA
"101928617",NA,NA,NA,NA,NA,NA
"5746",NA,NA,NA,NA,NA,NA
"441864",NA,NA,NA,NA,NA,NA
"101927808",NA,NA,NA,NA,NA,NA
"619434",NA,NA,NA,NA,NA,NA
"115350",NA,NA,NA,NA,NA,NA
"389043",NA,NA,NA,NA,NA,NA
"5020",NA,NA,NA,NA,NA,NA
"759",NA,NA,NA,NA,NA,NA
"388553",NA,NA,NA,NA,NA,NA
"85376",NA,NA,NA,NA,NA,NA
"101927950",NA,NA,NA,NA,NA,NA
"284111",NA,NA,NA,NA,NA,NA
"6361",NA,NA,NA,NA,NA,NA
"130013",NA,NA,NA,NA,NA,NA
"100130849",NA,NA,NA,NA,NA,NA
"100874011",NA,NA,NA,NA,NA,NA
"387836",NA,NA,NA,NA,NA,NA
"100861532",NA,NA,NA,NA,NA,NA
"387036",NA,NA,NA,NA,NA,NA
"200420",NA,NA,NA,NA,NA,NA
"100033426",0.456666666666667,1.06,-0.632860378603449,0.606025570601796,-1.21485087232383,"FALSE"
"728262",NA,NA,NA,NA,NA,NA
"56955",NA,NA,NA,NA,NA,NA
"619570",NA,NA,NA,NA,NA,NA
"9705",NA,NA,NA,NA,NA,NA
"22986",NA,NA,NA,NA,NA,NA
"100616314",1.40666666666667,2.20166666666667,-0.302797448792176,0.721899878991882,-0.646315562539643,"FALSE"
"442245",NA,NA,NA,NA,NA,NA
"286362",NA,NA,NA,NA,NA,NA
"2841",NA,NA,NA,NA,NA,NA
"100529855",NA,NA,NA,NA,NA,NA
